problema;  modelo;  num_jobs;  num_maquina;  fl_inteiro;  best_bound;  funcao_objetivo;  mip_relative_gap; number_of_contraints; number_of_variables; number_of_var_values; nb_iterations; nb_linear_nonzeros; status; time; has_hit_limit 
ID009_M020_J020; manne; 20; 20; False; nan; 1212.0; nan; 8000; 4201; 2435; 2434; 23600; optimal; 0.06429409980773926; False;  
ID009_M020_J020; minla_fav; 20; 20; False; nan; 1275.3367978063022; nan; 23980; 4201; 2261; 8179; 70360; optimal; 0.26309800148010254; False;  
ID000_M015_J030; manne; 15; 30; True; 1126.0; 2301.000000000001; 0.5106475445458276; 13500; 6976; 3739; 37576340; 40050; time limit exceeded; 3600.219724178314; True;  
ID000_M015_J030; minla_fav; 15; 30; True; 1339.6041913984839; 2728.0; 0.5089427450885137; 40470; 6976; 3530; 27092671; 119640; time limit exceeded; 3600.01348900795; True;  
ID000_M015_J030; manne; 15; 30; False; nan; 990.0; nan; 13500; 6976; 4044; 4043; 40050; optimal; 0.12204790115356445; False;  
ID000_M015_J030; minla_fav; 15; 30; False; nan; 1319.5714093392799; nan; 40470; 6976; 5344; 36; 119640; optimal; 1.2173418998718262; False;  
ID001_M015_J030; manne; 15; 30; True; 1058.6797385620916; 2508.0000000000005; 0.5778788921203551; 13500; 6976; 3563; 36238896; 40050; time limit exceeded; 3600.179764032364; True;  
ID001_M015_J030; minla_fav; 15; 30; True; 1417.6009420861562; 2600.0; 0.45476886842838393; 40470; 6976; 3638; 25767774; 119640; time limit exceeded; 3600.0225830078125; True;  
ID001_M015_J030; manne; 15; 30; False; nan; 972.0; nan; 13500; 6976; 4081; 4080; 40050; optimal; 0.128676176071167; False;  
ID001_M015_J030; minla_fav; 15; 30; False; nan; 1389.5768107717658; nan; 40470; 6976; 4939; 33; 119640; optimal; 1.1562650203704834; False;  
ID002_M015_J030; manne; 15; 30; True; 1069.656472221813; 2337.999999999998; 0.5424908159872249; 13500; 6976; 3629; 38096702; 40050; time limit exceeded; 3600.264207839966; True;  
ID002_M015_J030; minla_fav; 15; 30; True; 1466.432270908115; 2751.0; 0.4669457394008863; 40470; 6976; 3914; 26210009; 119640; time limit exceeded; 3600.0163321495056; True;  
ID002_M015_J030; manne; 15; 30; False; nan; 1056.0; nan; 13500; 6976; 4061; 4060; 40050; optimal; 0.1284780502319336; False;  
ID002_M015_J030; minla_fav; 15; 30; False; nan; 1438.4150266396525; nan; 40470; 6976; 5145; 38; 119640; optimal; 1.478510856628418; False;  
